"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"226237_at","226237_at",1.36571647485839e-10,3.3471606333978e-13,17.8502808532392,20.4854527856385,2.8631208,"AL359062","COL8A1","collagen type VIII alpha 1 chain","1295"
"231391_at","231391_at",1.39794341584412e-10,3.45171213788671e-13,-17.8193127967017,20.4553689040108,-4.91464744615385,"AW264294","CTXN3","cortexin 3","613212"
"205768_s_at","205768_s_at",1.43059269414976e-10,3.55849302980095e-13,-17.7886853049374,20.4255634301031,-6.55737186153846,"NM_003645","SLC27A2","solute carrier family 27 member 2","11001"
"219991_at","219991_at",1.45594721970498e-10,3.64818964974087e-13,-17.7636950197531,20.4012051351779,-3.56216776923077,"NM_020041","SLC2A9","solute carrier family 2 member 9","56606"
"228262_at","228262_at",1.51038773704207e-10,3.81222693574406e-13,-17.7196189602257,20.3581586594037,-2.95937150769231,"AW237462","MAP7D2","MAP7 domain containing 2","256714"
"212602_at","212602_at",1.65791781819055e-10,4.21491681259235e-13,-17.6193547427598,20.2598300584127,-1.92689947692307,"AI806395","WDFY3","WD repeat and FYVE domain containing 3","23001"
"206716_at","206716_at",1.67886494949305e-10,4.29887687112988e-13,-17.5997202796797,20.2405081991594,-7.71538153846154,"NM_003361","UMOD","uromodulin","7369"
"205769_at","205769_at",1.81225573351191e-10,4.67358131550396e-13,-17.5167438166,20.1586110653191,-6.99214470769231,"NM_003645","SLC27A2","solute carrier family 27 member 2","11001"
"236436_at","236436_at",1.88231027803992e-10,4.88867049806435e-13,-17.4722141626815,20.1144987162585,-1.67392681538462,"AI336233","SLC25A45","solute carrier family 25 member 45","283130"
"229954_at","229954_at",1.92603407066426e-10,5.0374553654319e-13,-17.4425993536239,20.0850985259922,-3.21983027692308,"AI025415","CHDH","choline dehydrogenase","55349"
"236706_at","236706_at",2.03907573743255e-10,5.40169300517802e-13,-17.373812984614,20.0166158887302,-3.45771618461538,"","LYG1","lysozyme g1","129530"
"212423_at","212423_at",2.03907573743255e-10,5.40769971518464e-13,17.372719869058,20.0155253954104,2.74175589230769,"AK024784","ZCCHC24","zinc finger CCHC-type containing 24","219654"
"231009_at","231009_at",2.04584551968516e-10,5.46307171237373e-13,-17.3627027984365,20.0055291348481,-1.73104669230769,"BF939574","PLA2G12B","phospholipase A2 group XIIB","84647"
"221900_at","221900_at",2.13373638331025e-10,5.7367946656901e-13,17.3147022236429,19.9575475732474,3.277813,"AI806793","COL8A2","collagen type VIII alpha 2 chain","1296"
"228186_s_at","228186_s_at",2.13571219361706e-10,5.78116880942523e-13,17.3071478330209,19.949983988578,4.48448292307692,"BF589322","RSPO3","R-spondin 3","84870"
"215559_at","215559_at",2.29525001318183e-10,6.25500232215991e-13,-17.2300822533996,19.8726345036011,-4.14409610769231,"","LOC101930322///ABCC6","multidrug resistance-associated protein 6-like///ATP binding cassette subfamily C member 6","101930322///368"
"210299_s_at","210299_s_at",2.43261308402752e-10,6.67579212701028e-13,17.1666192633935,19.80867656658,3.02343021538462,"AF063002","FHL1","four and a half LIM domains 1","2273"
"224361_s_at","224361_s_at",2.43261308402752e-10,6.71832785895118e-13,-17.1604392691641,19.8024357159585,-4.76411983076923,"AF250309","IL17RB","interleukin 17 receptor B","55540"
"213249_at","213249_at",2.45376350742082e-10,6.8216196273976e-13,17.1456015139959,19.7874426530005,2.76503183076923,"AU145127","FBXL7","F-box and leucine rich repeat protein 7","23194"
"223784_at","223784_at",2.56728437625074e-10,7.18417027098972e-13,-17.095328181267,19.7365463776289,-6.71164653846154,"AF229179","TMEM27","transmembrane protein 27","57393"
"214069_at","214069_at",2.58080981717802e-10,7.26922198162625e-13,-17.0839203169104,19.7249763160497,-6.06155429230769,"","ACSM2B///ACSM2A","acyl-CoA synthetase medium-chain family member 2B///acyl-CoA synthetase medium-chain family member 2A","348158///123876"
"206325_at","206325_at",2.61961026073941e-10,7.42642140676011e-13,-17.0631996733238,19.7039412991807,-2.34857772307692,"NM_001756","SERPINA6","serpin family A member 6","866"
"227629_at","227629_at",2.65131856128571e-10,7.56480467417597e-13,-17.0453369214132,19.6857870389169,-3.77978541538462,"AA843963","PRLR","prolactin receptor","5618"
"206755_at","206755_at",2.65198669002377e-10,7.61521555251454e-13,-17.0389149358612,19.6792556067952,-2.00909253846154,"NM_000767","CYP2B6","cytochrome P450 family 2 subfamily B member 6","1555"
"203065_s_at","203065_s_at",2.95939181528727e-10,8.55206048130568e-13,16.9270750271114,19.5651141921734,3.10902952307693,"NM_001753","CAV1","caveolin 1","857"
"216452_at","216452_at",3.11105767075961e-10,9.04724590124879e-13,-16.8730508810092,19.5097089745232,-3.29640730769231,"AB046836","TRPM3","transient receptor potential cation channel subfamily M member 3","80036"
"230716_at","230716_at",3.12630649336191e-10,9.14877071674266e-13,-16.8623586933166,19.4987225421259,-1.97952421538461,"AI935557","SMLR1","small leucine rich protein 1","100507203"
"223806_s_at","223806_s_at",3.29212511591906e-10,9.69423216576075e-13,-16.8069663759867,19.4416948287207,-3.32926152307692,"AF090386","NAPSA","napsin A aspartic peptidase","9476"
"205719_s_at","205719_s_at",3.93759854190441e-10,1.16669586426797e-12,-16.6308699780904,19.2591538648013,-7.46466812307692,"NM_000277","LOC101929036///PAH","uncharacterized LOC101929036///phenylalanine hydroxylase","101929036///5053"
"227198_at","227198_at",4.27778953359915e-10,1.27531722720926e-12,16.5468193976391,19.1713527442133,2.82084227692308,"","AFF3","AF4/FMR2 family member 3","3899"
"203813_s_at","203813_s_at",4.29254709689467e-10,1.28756785348098e-12,16.5378151410343,19.1619206329225,2.64722061538462,"NM_003062","SLIT3","slit guidance ligand 3","6586"
"244384_at","244384_at",4.36542142692906e-10,1.31741113021179e-12,-16.5162514057216,19.1393116791745,-2.46558313846154,"AI632567","","",""
"205908_s_at","205908_s_at",4.37166630837864e-10,1.32729146262616e-12,16.5092250613384,19.1319384821224,5.48517490769231,"NM_005014","OMD","osteomodulin","4958"
"210289_at","210289_at",4.38663776423131e-10,1.33986009442456e-12,-16.5003658973863,19.1226375859632,-7.86355883076923,"AB013094","NAT8B///NAT8","N-acetyltransferase 8B (putative, gene/pseudogene)///N-acetyltransferase 8 (putative)","51471///9027"
"207387_s_at","207387_s_at",4.4685448812867e-10,1.37552747594081e-12,-16.4756926661012,19.096708189584,-2.68215886153846,"NM_000167","GK","glycerol kinase","2710"
"206242_at","206242_at",4.4685448812867e-10,1.38122374931404e-12,-16.4718145090901,19.092629114932,-2.02342616923077,"NM_003963","TM4SF5","transmembrane 4 L six family member 5","9032"
"225664_at","225664_at",4.57834707801136e-10,1.42353727162676e-12,16.4435217422724,19.0628419741133,3.77956312307692,"AA788946","COL12A1","collagen type XII alpha 1 chain","1303"
"240060_at","240060_at",4.72861827394248e-10,1.47890941901082e-12,-16.4078029019262,19.0251645435672,-2.1266588,"","","",""
"223939_at","223939_at",5.37895916251212e-10,1.69214627517528e-12,-16.2822699842228,18.8921071707144,-4.84432961538461,"AF348078","SUCNR1","succinate receptor 1","56670"
"238177_at","238177_at",5.52457360367069e-10,1.74805895461368e-12,-16.2520986794919,18.8599777404316,-2.75850984615385,"AA873542","SLC6A19","solute carrier family 6 member 19","340024"
"1554837_a_at","1554837_a_at",5.79228854321246e-10,1.84336206039134e-12,-16.2029348968957,18.8074981717101,-1.91658295384615,"BC041158","CYP4A22///CYP4A11","cytochrome P450 family 4 subfamily A member 22///cytochrome P450 family 4 subfamily A member 11","284541///1579"
"211303_x_at","211303_x_at",5.84637000983148e-10,1.87126612111661e-12,-16.189044170892,18.792642443018,-2.15215927692308,"AF261715","FOLH1B","folate hydrolase 1B","219595"
"206580_s_at","206580_s_at",5.93080410937836e-10,1.90913858847845e-12,16.170535089175,18.7728281866105,1.72513583076923,"NM_016938","EFEMP2","EGF containing fibulin like extracellular matrix protein 2","30008"
"204114_at","204114_at",6.45103254770895e-10,2.08840011146682e-12,16.0878584750735,18.6840509766115,3.07840783076923,"NM_007361","NID2","nidogen 2","22795"
"207016_s_at","207016_s_at",6.8753460144064e-10,2.23833852869564e-12,16.0242373035718,18.6154326385944,2.95125541538462,"AB015228","LOC101928635///ALDH1A2","uncharacterized LOC101928635///aldehyde dehydrogenase 1 family member A2","101928635///8854"
"217583_at","217583_at",7.0769383510629e-10,2.31691260144537e-12,-15.9926609210636,18.5812777820764,-2.48423516923077,"BG433489","LOC101929036///PAH","uncharacterized LOC101929036///phenylalanine hydroxylase","101929036///5053"
"232378_at","232378_at",7.10705447643096e-10,2.33977102104723e-12,-15.9836856799121,18.5715576987711,-2.24994355384615,"AI767388","SLC5A9","solute carrier family 5 member 9","200010"
"203851_at","203851_at",7.25722054011381e-10,2.40248178831385e-12,15.9595275161013,18.5453683738232,4.24295713846154,"NM_002178","IGFBP6","insulin like growth factor binding protein 6","3489"
"206964_at","206964_at",7.42137551280241e-10,2.47039843315965e-12,-15.9340994867491,18.5177608950956,-2.71155984615385,"NM_016347","NAT8B","N-acetyltransferase 8B (putative, gene/pseudogene)","51471"
"214247_s_at","214247_s_at",7.45366306858098e-10,2.49477885971709e-12,15.9251500280847,18.5080342238815,2.87215116923077,"AU148057","DKK3","dickkopf WNT signaling pathway inhibitor 3","27122"
"1554127_s_at","1554127_s_at",7.47456081822961e-10,2.51544433571879e-12,15.9176358355837,18.4998633773495,3.03248072307692,"BC040053","MSRB3","methionine sulfoxide reductase B3","253827"
"211184_s_at","211184_s_at",7.96190912123429e-10,2.69401588921508e-12,-15.8552836633956,18.4319180796239,-3.91193278461538,"AB006955","USH1C","USH1 protein network component harmonin","10083"
"236374_at","236374_at",8.27372646557702e-10,2.81465591695899e-12,-15.8155679662655,18.3885050943553,-3.45542161538461,"","CTXN3","cortexin 3","613212"
"204213_at","204213_at",8.91247105808562e-10,3.04825256124739e-12,-15.7435072203968,18.3094668091238,-1.98888141538461,"NM_002644","PIGR","polymeric immunoglobulin receptor","5284"
"206226_at","206226_at",9.22407415632961e-10,3.17169810953812e-12,-15.70773281398,18.2700989220883,-4.07869507692307,"NM_000412","HRG","histidine rich glycoprotein","3273"
"224646_x_at","224646_x_at",9.33299243141855e-10,3.22621960592246e-12,15.6923953100753,18.2531943738953,4.34618683076924,"BF569051","MIR675///H19","microRNA 675///H19, imprinted maternally expressed transcript (non-protein coding)","100033819///283120"
"227058_at","227058_at",9.70141106167496e-10,3.37131797296432e-12,15.652867030477,18.2095541676626,3.59676935384616,"AW084730","MEDAG","mesenteric estrogen dependent adipogenesis","84935"
"206878_at","206878_at",9.92303849290221e-10,3.4664844117866e-12,-15.6278993356006,18.1819346521612,-2.76263103076923,"NM_001917","DAO","D-amino acid oxidase","1610"
"229596_at","229596_at",1.05494013276485e-09,3.7045908640302e-12,-15.5684544603493,18.1160054575123,-3.11381932307692,"AW271617","AMDHD1","amidohydrolase domain containing 1","144193"
"211416_x_at","211416_x_at",1.14124675206296e-09,4.02854363325378e-12,-15.4937183294486,18.0327742034982,-2.93410286153846,"L20492","GGTLC1","gamma-glutamyltransferase light chain 1","92086"
"220148_at","220148_at",1.33913900236619e-09,4.75585551549669e-12,-15.3466672298831,17.8678831458403,-6.51229875384615,"NM_022568","ALDH8A1","aldehyde dehydrogenase 8 family member A1","64577"
"239272_at","239272_at",1.33913900236619e-09,4.77607874643635e-12,15.3429235056241,17.8636656281608,3.10590513846154,"AI927208","MMP28","matrix metallopeptidase 28","79148"
"220310_at","220310_at",1.36512668399545e-09,4.8937326028918e-12,-15.3214681185303,17.8394760321866,-2.07629561538461,"NM_024803","TUBAL3","tubulin alpha like 3","79861"
"224156_x_at","224156_x_at",1.37363350368989e-09,4.94935162737831e-12,-15.311513129356,17.8282414748077,-5.11093455384615,"AF208111","IL17RB","interleukin 17 receptor B","55540"
"238124_at","238124_at",1.3950735959603e-09,5.05211837220191e-12,-15.2934244843146,17.8078100316558,-2.70898623076923,"","MYOM3","myomesin 3","127294"
"226274_at","226274_at",1.40585114499723e-09,5.11686104900683e-12,-15.2822258833967,17.7951495127464,-2.87751756923077,"AK025562","CLCN5","chloride voltage-gated channel 5","1184"
"204159_at","204159_at",1.44720389008861e-09,5.31787476170174e-12,15.2483810533575,17.7568328486765,2.24292696923077,"NM_001262","CDKN2C","cyclin dependent kinase inhibitor 2C","1031"
"223380_s_at","223380_s_at",1.44720389008861e-09,5.32031059730792e-12,15.2479792104733,17.7563774269864,2.29857236923077,"AF207547","LATS2","large tumor suppressor kinase 2","26524"
"205244_s_at","205244_s_at",1.48173051877157e-09,5.47434046258541e-12,-15.2229532622499,17.7279922643168,-3.69818712307692,"NM_022829","SLC13A3","solute carrier family 13 member 3","64849"
"205666_at","205666_at",1.51606053351768e-09,5.62890330688777e-12,-15.1985727330791,17.7002966167511,-5.40983669230769,"NM_002021","FMO1","flavin containing monooxygenase 1","2326"
"208450_at","208450_at",1.55213902194161e-09,5.79124573344469e-12,-15.173710176266,17.6720100597723,-4.17454910769231,"NM_006498","LGALS2","galectin 2","3957"
"37892_at","37892_at",1.56374783856029e-09,5.89112928594905e-12,15.1587739315423,17.6549957525092,4.79516215384615,"J04177","COL11A1","collagen type XI alpha 1 chain","1301"
"216733_s_at","216733_s_at",1.56374783856029e-09,5.89176140362908e-12,-15.1586802552725,17.6548889931623,-4.11995593846154,"X86401","GATM","glycine amidinotransferase","2628"
"202740_at","202740_at",1.60666984262629e-09,6.08286524780324e-12,-15.1308328632646,17.6231246873516,-3.42138413846154,"NM_000666","ABHD14A-ACY1///ACY1","ABHD14A-ACY1 readthrough///aminoacylase 1","100526760///95"
"219954_s_at","219954_s_at",1.65477625894828e-09,6.29526221968436e-12,-15.100940085755,17.5889657990639,-5.4162831076923,"NM_020973","GBA3","glucosylceramidase beta 3 (gene/pseudogene)","57733"
"231008_at","231008_at",1.65550588665595e-09,6.32831696956733e-12,-15.0963832989603,17.583753091482,-4.34126076923077,"AI733001","UNC5CL","unc-5 family C-terminal like","222643"
"202536_at","202536_at",1.65891635981241e-09,6.37169520915602e-12,15.0904411089753,17.5769533303633,1.77637436923077,"","CHMP2B","charged multivesicular body protein 2B","25978"
"212097_at","212097_at",1.84142830753185e-09,7.10638084845397e-12,14.9957868658426,17.4682971267514,2.43489556923077,"AU147399","CAV1","caveolin 1","857"
"232654_s_at","232654_s_at",1.84445103054263e-09,7.15178085916851e-12,-14.9902788812698,17.4619545031721,-2.41748504615385,"BE873420","UGT1A6","UDP glucuronosyltransferase family 1 member A6","54578"
"209541_at","209541_at",1.99032346538077e-09,7.75379786238875e-12,14.9205259343207,17.3814417271783,4.72177778461538,"","IGF1","insulin like growth factor 1","3479"
"205137_x_at","205137_x_at",1.99116656251324e-09,7.79350058304222e-12,-14.9161273461049,17.3763527949766,-3.54051283076923,"NM_005709","USH1C","USH1 protein network component harmonin","10083"
"219281_at","219281_at",2.04143915586668e-09,8.02760710583149e-12,-14.8906599598667,17.346860699969,-2.36742315384615,"NM_012331","MSRA","methionine sulfoxide reductase A","4482"
"209424_s_at","209424_s_at",2.06066775019471e-09,8.14090963039884e-12,-14.8786127534731,17.3328931542547,-3.07644890769231,"","C1QTNF3-AMACR///AMACR","C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase","100534612///23600"
"210403_s_at","210403_s_at",2.06606180230886e-09,8.20000751899449e-12,-14.8723986259144,17.3256843451875,-4.02164530769231,"U12543","KCNJ1","potassium voltage-gated channel subfamily J member 1","3758"
"214788_x_at","214788_x_at",2.11501868375006e-09,8.43299630649313e-12,-14.848349525897,17.2977591578297,-1.42652756923077,"","DDN","dendrin","23109"
"231982_at","231982_at",2.18556940312667e-09,8.75426976286675e-12,-14.8163070553045,17.2604864518562,-5.73197684615384,"AF161441","SMIM24","small integral membrane protein 24","284422"
"223820_at","223820_at",2.22139687213064e-09,8.93840533824859e-12,-14.7984937071765,17.2397328588396,-3.99378216923077,"AY007436","RBP5","retinol binding protein 5","83758"
"204975_at","204975_at",2.25860867008758e-09,9.16606284411894e-12,14.7769949189378,17.2146544131533,1.68460427692308,"NM_001424","EMP2","epithelial membrane protein 2","2013"
"209505_at","209505_at",2.25860867008758e-09,9.17075673999894e-12,14.7765575677141,17.2141438872542,2.55166936923077,"","NR2F1","nuclear receptor subfamily 2 group F member 1","7025"
"205626_s_at","205626_s_at",2.35911506706938e-09,9.62199652412386e-12,-14.7355746056086,17.1662412591293,-7.80377064615384,"NM_004929","CALB1","calbindin 1","793"
"203908_at","203908_at",2.46986815363211e-09,1.01188928470707e-11,-14.6927154110367,17.1160125817521,-3.55980841538462,"NM_003759","SLC4A4","solute carrier family 4 member 4","8671"
"1554668_a_at","1554668_a_at",2.47210015347315e-09,1.0177982615256e-11,-14.6877661738888,17.1102035564417,-2.59019709230769,"BC015993","FAM151A","family with sequence similarity 151 member A","338094"
"222071_s_at","222071_s_at",2.47210015347315e-09,1.02184661122073e-11,-14.6843927295456,17.1062430286772,-4.75561903076923,"BE552428","SLCO4C1","solute carrier organic anion transporter family member 4C1","353189"
