"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"225662_at","225662_at",2.94127095098454e-08,2.40667663360334e-10,12.1955988738754,13.9334959183616,2.41379973846154,"H28667","ZAK","sterile alpha motif and leucine zipper containing kinase AZK","51776"
"209613_s_at","209613_s_at",2.94127095098454e-08,2.41004002933896e-10,12.1945798509176,13.9320854026257,2.60792612307693,"M21692","ADH1B","alcohol dehydrogenase 1B (class I), beta polypeptide","125"
"204363_at","204363_at",2.95852043130683e-08,2.43892791701502e-10,12.1858883997323,13.9200508080687,3.53769583076923,"NM_001993","F3","coagulation factor III, tissue factor","2152"
"224694_at","224694_at",2.95852043130683e-08,2.44040734251373e-10,12.1854461934751,13.919438315774,1.55595323076923,"AF279145","ANTXR1","anthrax toxin receptor 1","84168"
"200951_s_at","200951_s_at",2.98990312571701e-08,2.47176262062019e-10,12.1761394304075,13.9065433490735,1.9809056,"","CCND2","cyclin D2","894"
"209335_at","209335_at",2.9968509555107e-08,2.48298762294713e-10,12.1728376835524,13.9019666332978,2.8757256,"AI281593","DCN","decorin","1634"
"213832_at","213832_at",3.00180444713571e-08,2.49258201920368e-10,12.1700279323894,13.8980710771809,2.63393438461539,"AA530995","KCND3","potassium voltage-gated channel subfamily D member 3","3752"
"209156_s_at","209156_s_at",3.14219793259811e-08,2.62120787764443e-10,12.1334166355115,13.8472426250833,3.93129690769231,"AY029208","COL6A2","collagen type VI alpha 2 chain","1292"
"224339_s_at","224339_s_at",3.16575524646927e-08,2.66346120416253e-10,12.1217991556251,13.8310869219612,3.08648164615385,"AB056476","ANGPTL1","angiopoietin like 1","9068"
"226932_at","226932_at",3.2225973335209e-08,2.71717854733083e-10,12.1073052023048,13.8109129183131,2.11010995384615,"AW467136","SSPN","sarcospan","8082"
"205407_at","205407_at",3.30496852920615e-08,2.79872049203923e-10,12.0858673236928,13.7810366885361,2.71443353846154,"NM_021111","RECK","reversion inducing cysteine rich protein with kazal motifs","8434"
"214012_at","214012_at",3.35518963952548e-08,2.84738544625482e-10,12.0733824233726,13.76361709992,2.87754461538462,"BE551138","ERAP1","endoplasmic reticulum aminopeptidase 1","51752"
"203852_s_at","203852_s_at",3.41387105246422e-08,2.9159172958405e-10,12.0561744609544,13.7395829969106,1.75850149230769,"NM_000344","SMN2///SMN1","survival of motor neuron 2, centromeric///survival of motor neuron 1, telomeric","6607///6606"
"232204_at","232204_at",3.4587615879976e-08,2.96691208920141e-10,12.0436425166588,13.7220618127165,2.99510570769231,"AF208502","EBF1","early B-cell factor 1","1879"
"213006_at","213006_at",3.49643131492338e-08,3.01793720390252e-10,12.0313268424806,13.7048281957583,3.24749864615385,"AV655640","CEBPD","CCAAT/enhancer binding protein delta","1052"
"201306_s_at","201306_s_at",3.49966141699517e-08,3.02759917739134e-10,12.0290193431992,13.7015976229835,0.870055907692308,"NM_006401","ANP32B","acidic nuclear phosphoprotein 32 family member B","10541"
"235228_at","235228_at",3.59048033351043e-08,3.11930161576124e-10,12.0074949944095,13.6714379772833,3.39787349230769,"AI376433","CCDC85A","coiled-coil domain containing 85A","114800"
"202465_at","202465_at",3.60565092340618e-08,3.13907606683373e-10,12.0029404148815,13.6650503939896,3.4601806,"NM_002593","PCOLCE","procollagen C-endopeptidase enhancer","5118"
"227326_at","227326_at",3.60690170420061e-08,3.14676198061946e-10,12.0011782468917,13.6625784957072,2.83059807692308,"BE966768","MXRA7","matrix remodeling associated 7","439921"
"202391_at","202391_at",3.80666882828312e-08,3.35923834278364e-10,11.9541699198996,13.5965255525647,2.59857887692308,"NM_006317","BASP1","brain abundant membrane attached signal protein 1","10409"
"210762_s_at","210762_s_at",3.89880861574177e-08,3.4584767784815e-10,11.9332705685432,13.5670899702325,1.77026936923077,"AF026219","DLC1","DLC1 Rho GTPase activating protein","10395"
"227702_at","227702_at",3.94595426470435e-08,3.50751490195942e-10,11.9231738744986,13.55285403113,3.12543984615385,"AA557324","CYP4X1","cytochrome P450 family 4 subfamily X member 1","260293"
"202436_s_at","202436_s_at",4.09746208031299e-08,3.66467116099324e-10,11.8917845959347,13.5085325820296,2.73438403076923,"AU144855","CYP1B1","cytochrome P450 family 1 subfamily B member 1","1545"
"200907_s_at","200907_s_at",4.12475638192795e-08,3.69662666144434e-10,11.8855746017877,13.4997526530833,2.38546096923077,"AU157932","PALLD","palladin, cytoskeletal associated protein","23022"
"220016_at","220016_at",4.14394854341983e-08,3.72898524620495e-10,11.8793432786982,13.4909387581228,1.56398758461538,"NM_024060","AHNAK","AHNAK nucleoprotein","79026"
"227688_at","227688_at",4.21454107533403e-08,3.80792554406037e-10,11.8643761037362,13.4697528291058,2.91021263076923,"","LRCH2","leucine rich repeats and calponin homology domain containing 2","57631"
"228188_at","228188_at",4.27915364782332e-08,3.88195740159189e-10,11.8506318195966,13.4502784578747,1.55659583076923,"AI860150","FOSL2","FOS like 2, AP-1 transcription factor subunit","2355"
"209187_at","209187_at",4.31322594698604e-08,3.92075591340112e-10,11.8435379048727,13.440219751861,1.30676893846154,"AW516932","DR1","down-regulator of transcription 1","1810"
"212373_at","212373_at",4.36005534665226e-08,3.9792731924636e-10,11.8329764260721,13.4252350630648,1.43877732307693,"AW139179","FEM1B","fem-1 homolog B","10116"
"206307_s_at","206307_s_at",4.4642903446237e-08,4.09890032556214e-10,11.8118824605419,13.3952738167127,4.73277973846154,"NM_004472","FOXD1","forkhead box D1","2297"
"226500_at","226500_at",4.56431242487255e-08,4.24082434720669e-10,11.7876772051528,13.360839092108,1.2057732,"AI806872","ZBTB47","zinc finger and BTB domain containing 47","92999"
"212813_at","212813_at",4.62014728643934e-08,4.30115220630567e-10,11.7776439608578,13.3465486213277,1.75173792307693,"AA149644","JAM3","junctional adhesion molecule 3","83700"
"203889_at","203889_at",4.62644075227733e-08,4.31772514448496e-10,11.774913464451,13.3426578113708,2.7809142,"NM_003020","SCG5","secretogranin V","6447"
"231842_at","231842_at",4.66142486718553e-08,4.37368259143334e-10,11.7657745127466,13.3296299069429,2.36771798461539,"AL553774","KIAA1462","KIAA1462","57608"
"204457_s_at","204457_s_at",4.86793782537087e-08,4.59968099681808e-10,11.7300699983056,13.2786521287147,3.47783746153846,"NM_002048","GAS1","growth arrest specific 1","2619"
"225147_at","225147_at",4.86793782537087e-08,4.61158031484625e-10,11.7282412778,13.2760377170316,1.74573889230769,"AL521959","CYTH3","cytohesin 3","9265"
"231993_at","231993_at",4.86793782537087e-08,4.61626971731887e-10,11.727521953624,13.2750092510316,3.73562303076923,"AK026784","ITGBL1","integrin subunit beta like 1","9358"
"204964_s_at","204964_s_at",4.86793782537087e-08,4.62086827867852e-10,11.7268173062484,13.2740017193388,2.56898196923077,"NM_005086","SSPN","sarcospan","8082"
"231577_s_at","231577_s_at",4.87082780103133e-08,4.63252026801334e-10,11.725035127968,13.2714532715549,2.20548621538462,"AW014593","GBP1","guanylate binding protein 1","2633"
"230068_s_at","230068_s_at",4.99323390262692e-08,4.75807016601486e-10,11.7061245613044,13.2443923201727,1.76128453846154,"W93046","PEG3-AS1","PEG3 antisense RNA 1","100169890"
"201426_s_at","201426_s_at",4.99386660682742e-08,4.76780680158008e-10,11.7046798946085,13.242323536933,1.25809541538462,"","VIM","vimentin","7431"
"243296_at","243296_at",5.10190500174111e-08,4.90826126131214e-10,11.6841769614641,13.212940512525,3.22975632307692,"AA873350","NAMPT","nicotinamide phosphoribosyltransferase","10135"
"210298_x_at","210298_x_at",5.15674106633635e-08,4.97989809423976e-10,11.6739549415743,13.1982754572256,2.82154896923077,"AF098518","FHL1","four and a half LIM domains 1","2273"
"232315_at","232315_at",5.36899343645781e-08,5.21374671607345e-10,11.641626943118,13.1518268882782,2.07617878461539,"AU149712","ZNF880","zinc finger protein 880","400713"
"200696_s_at","200696_s_at",5.36899343645781e-08,5.21433107409071e-10,11.6415480740644,13.151713441383,2.49536073846154,"NM_000177","GSN","gelsolin","2934"
"238583_at","238583_at",5.40147072827114e-08,5.26120859699593e-10,11.635251107354,13.1426537306771,1.88440287692308,"BG023974","MSRB3","methionine sulfoxide reductase B3","253827"
"225442_at","225442_at",5.44399490120661e-08,5.32700004050396e-10,11.6265118079269,13.1300735113308,2.37438667692308,"AI799915","DDR2","discoidin domain receptor tyrosine kinase 2","4921"
"205529_s_at","205529_s_at",5.50572418326759e-08,5.39747263325365e-10,11.617275122065,13.1167689305272,2.47740203076923,"NM_004349","RUNX1T1","RUNX1 translocation partner 1","862"
"200999_s_at","200999_s_at",5.64969398715375e-08,5.56961144778395e-10,11.5952337369613,13.0849855647772,1.40965367692308,"NM_006825","CKAP4","cytoskeleton associated protein 4","10970"
"225798_at","225798_at",5.78363116729019e-08,5.71222831337303e-10,11.5775058435948,13.0593865318963,2.02502998461538,"AL047908","JAZF1","JAZF zinc finger 1","221895"
"241789_at","241789_at",5.97412982696395e-08,5.91130175836762e-10,11.5535197406747,13.0246999440857,2.80718921538462,"AW338699","RBMS3","RNA binding motif single stranded interacting protein 3","27303"
"225078_at","225078_at",5.99112764899945e-08,5.9390785290493e-10,11.550240304992,13.0199529742266,1.98547253846155,"AV686514","EMP2","epithelial membrane protein 2","2013"
"237015_at","237015_at",6.20303756930619e-08,6.16848357497796e-10,11.5237542328799,12.9815744007746,3.21528173846154,"AI097501","LOC105371352","uncharacterized LOC105371352","105371352"
"201601_x_at","201601_x_at",6.20303756930619e-08,6.17183802048938e-10,11.523374633191,12.9810238380418,1.17218158461539,"NM_003641","IFITM2///IFITM1","interferon induced transmembrane protein 2///interferon induced transmembrane protein 1","10581///8519"
"238592_at","238592_at",6.26181416854366e-08,6.26467736660884e-10,11.5129534505476,12.9659034557207,3.78181438461538,"BE840636","","",""
"204072_s_at","204072_s_at",6.26921924438738e-08,6.28355216447057e-10,11.510854535209,12.9628567414627,1.86174132307693,"NM_023037","FRY","FRY microtubule binding protein","10129"
"229491_at","229491_at",6.36025632913449e-08,6.39806306543022e-10,11.4982604541975,12.9445661580447,1.55810227692308,"BF433180","SLC9B2","solute carrier family 9 member B2","133308"
"37005_at","37005_at",6.59439085661094e-08,6.66977255364582e-10,11.4692973394077,12.9024410574854,1.87417033846154,"D28124","MINOS1-NBL1///NBL1","MINOS1-NBL1 readthrough///neuroblastoma 1, DAN family BMP antagonist","100532736///4681"
"218380_at","218380_at",6.7029170788801e-08,6.82122974359923e-10,11.4536838306395,12.8796965171269,2.04046876923077,"NM_033004","LOC728392","uncharacterized LOC728392","728392"
"229521_at","229521_at",6.7029170788801e-08,6.82857761853903e-10,11.4529356008492,12.8786059266504,2.39607833846154,"BE466274","CCDC71L","coiled-coil domain containing 71-like","168455"
"201694_s_at","201694_s_at",6.82502953672039e-08,6.99042805772916e-10,11.4366647549,12.8548759635222,1.94284626153846,"NM_001964","EGR1","early growth response 1","1958"
"203203_s_at","203203_s_at",6.83254059040048e-08,7.0106177799994e-10,11.4346627799565,12.8519543352163,1.59467795384615,"NM_007043","KRR1","KRR1, small subunit processome component homolog","11103"
"204359_at","204359_at",6.8604851397051e-08,7.05183840606176e-10,11.430594084965,12.8460153217426,3.1225606923077,"NM_013231","LOC100506718///FLRT2","uncharacterized LOC100506718///fibronectin leucine rich transmembrane protein 2","100506718///23768"
"1568619_s_at","1568619_s_at",6.93833893773056e-08,7.14455385814779e-10,11.4215327859197,12.8327825599808,1.68669287692308,"BC015343","ITPRIPL2","inositol 1,4,5-trisphosphate receptor interacting protein like 2","162073"
"203853_s_at","203853_s_at",6.95073161143543e-08,7.17002767050678e-10,11.4190647086346,12.8291768136699,1.15846873846154,"NM_012296","GAB2","GRB2 associated binding protein 2","9846"
"224061_at","224061_at",6.97683093793691e-08,7.21032210019654e-10,11.4151793816548,12.823499260591,2.54618276923077,"AF128846","INMT","indolethylamine N-methyltransferase","11185"
"32502_at","32502_at",7.06248330841097e-08,7.33697397197518e-10,11.4031134795299,12.8058576774313,2.13728756923077,"AL041124","GDPD5","glycerophosphodiester phosphodiesterase domain containing 5","81544"
"212977_at","212977_at",7.10274049272728e-08,7.39178663074865e-10,11.3979589822175,12.7983166997164,3.85034453846154,"","ACKR3","atypical chemokine receptor 3","57007"
"209305_s_at","209305_s_at",7.12747441818126e-08,7.43056317944823e-10,11.3943365909979,12.7930155378533,2.51558604615385,"AF078077","GADD45B","growth arrest and DNA damage inducible beta","4616"
"204270_at","204270_at",7.17361562381758e-08,7.51802789656602e-10,11.3862379955093,12.7811588086662,2.21354169230769,"AI568728","SKI","SKI proto-oncogene","6497"
"227646_at","227646_at",7.45565991874733e-08,7.85452238353628e-10,11.355974696592,12.7367918991368,2.72096278461539,"BG435302","EBF1","early B-cell factor 1","1879"
"226581_at","226581_at",7.56569073174525e-08,7.98427718741109e-10,11.3446657642966,12.7201883261904,1.42676846153846,"AA524034","RBSN","rabenosyn, RAB effector","64145"
"217889_s_at","217889_s_at",7.6218408732105e-08,8.05747421072825e-10,11.3383707119824,12.7109402969648,2.39703395384616,"NM_024843","CYBRD1","cytochrome b reductase 1","79901"
"201380_at","201380_at",7.62894574478693e-08,8.07893842932168e-10,11.3365360976658,12.7082443006594,1.55790007692308,"NM_006371","CRTAP","cartilage associated protein","10491"
"202497_x_at","202497_x_at",7.68322875032495e-08,8.15634305179554e-10,11.3299621771602,12.6985809458046,3.03663418461539,"","SLC2A3","solute carrier family 2 member 3","6515"
"227529_s_at","227529_s_at",7.68322875032495e-08,8.17047323264107e-10,11.328769158089,12.6968267826112,1.36473993846154,"BF511276","AKAP12","A-kinase anchoring protein 12","9590"
"230071_at","230071_at",7.68322875032495e-08,8.17858094684796e-10,11.3280855934524,12.6958216323709,2.00828344615385,"AI333326","SEPT11","septin 11","55752"
"228608_at","228608_at",7.74900169388349e-08,8.28774456513858e-10,11.3189503859561,12.6823840713814,3.11514632307692,"N49852","NALCN","sodium leak channel, non-selective","259232"
"238447_at","238447_at",7.74900169388349e-08,8.29111292349674e-10,11.3186705152318,12.6819722546879,2.09611764615384,"AA428240","RBMS3","RNA binding motif single stranded interacting protein 3","27303"
"204223_at","204223_at",7.97070215005939e-08,8.55747994894351e-10,11.2969071665731,12.6499235461749,4.38936970769231,"NM_002725","PRELP","proline and arginine rich end leucine rich repeat protein","5549"
"213004_at","213004_at",8.00607719383376e-08,8.61010222217513e-10,11.2926915985615,12.6437099980808,2.69401066153846,"","ANGPTL2","angiopoietin like 2","23452"
"222043_at","222043_at",8.01311064882393e-08,8.6349207320526e-10,11.2907127333254,12.6407926053659,2.72570533846154,"","CLU","clusterin","1191"
"211896_s_at","211896_s_at",8.01311064882393e-08,8.64697811212825e-10,11.2897535033699,12.6393782891413,2.57416286153847,"AF138302","DCN","decorin","1634"
"238613_at","238613_at",8.01957462174313e-08,8.66862112748091e-10,11.2880351890506,12.6368445172324,1.54480233846154,"","ZAK","sterile alpha motif and leucine zipper containing kinase AZK","51776"
"204823_at","204823_at",8.16868511452055e-08,8.8596804259912e-10,11.2730582088551,12.6147468921908,2.54035173846154,"NM_014903","NAV3","neuron navigator 3","89795"
"218691_s_at","218691_s_at",8.19688969886446e-08,8.92025490777202e-10,11.2683802833901,12.607840097364,2.28638884615385,"AF153882","PDLIM4","PDZ and LIM domain 4","8572"
"218656_s_at","218656_s_at",8.30672305489202e-08,9.08535964668573e-10,11.2557967097539,12.5892495358909,1.6744556923077,"NM_005780","LHFP","lipoma HMGIC fusion partner","10186"
"224321_at","224321_at",8.54483971360024e-08,9.3770531836491e-10,11.2341388836635,12.5572141658913,1.85160306153846,"AB004064","TMEFF2","transmembrane protein with EGF like and two follistatin like domains 2","23671"
"203753_at","203753_at",8.58804362705246e-08,9.44017232713037e-10,11.2295451675975,12.5504130111281,1.60782195384616,"NM_003199","TCF4","transcription factor 4","6925"
"236179_at","236179_at",8.69184397028727e-08,9.58606660097527e-10,11.2190490103725,12.5348647810985,2.81653776923077,"AI754693","CDH11","cadherin 11","1009"
"227727_at","227727_at",8.82382439564622e-08,9.76390262344026e-10,11.2064785544332,12.5162286154136,3.30958461538462,"H15920","MRGPRF","MAS related GPR family member F","116535"
"204948_s_at","204948_s_at",9.27961396524967e-08,1.03700852908414e-09,11.165361802664,12.4551553746271,3.02123795384616,"NM_013409","FST","follistatin","10468"
"223095_at","223095_at",9.49615897977996e-08,1.0681550567105e-09,11.1452026574056,12.4251466107493,1.53019469230769,"BC004995","MARVELD1","MARVEL domain containing 1","83742"
"209591_s_at","209591_s_at",9.58485967262557e-08,1.07988542447871e-09,11.1377692875535,12.4140705069529,3.44647521538462,"M60316","BMP7","bone morphogenetic protein 7","655"
