"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"230716_at","230716_at",3.12630649336191e-10,9.14877071674266e-13,-16.8623586933166,19.4987225421259,-1.97952421538461,"AI935557","SMLR1","small leucine rich protein 1","100507203"
"223806_s_at","223806_s_at",3.29212511591906e-10,9.69423216576075e-13,-16.8069663759867,19.4416948287207,-3.32926152307692,"AF090386","NAPSA","napsin A aspartic peptidase","9476"
"205719_s_at","205719_s_at",3.93759854190441e-10,1.16669586426797e-12,-16.6308699780904,19.2591538648013,-7.46466812307692,"NM_000277","LOC101929036///PAH","uncharacterized LOC101929036///phenylalanine hydroxylase","101929036///5053"
"244384_at","244384_at",4.36542142692906e-10,1.31741113021179e-12,-16.5162514057216,19.1393116791745,-2.46558313846154,"AI632567","","",""
"210289_at","210289_at",4.38663776423131e-10,1.33986009442456e-12,-16.5003658973863,19.1226375859632,-7.86355883076923,"AB013094","NAT8B///NAT8","N-acetyltransferase 8B (putative, gene/pseudogene)///N-acetyltransferase 8 (putative)","51471///9027"
"207387_s_at","207387_s_at",4.4685448812867e-10,1.37552747594081e-12,-16.4756926661012,19.096708189584,-2.68215886153846,"NM_000167","GK","glycerol kinase","2710"
"206242_at","206242_at",4.4685448812867e-10,1.38122374931404e-12,-16.4718145090901,19.092629114932,-2.02342616923077,"NM_003963","TM4SF5","transmembrane 4 L six family member 5","9032"
"240060_at","240060_at",4.72861827394248e-10,1.47890941901082e-12,-16.4078029019262,19.0251645435672,-2.1266588,"","","",""
"223939_at","223939_at",5.37895916251212e-10,1.69214627517528e-12,-16.2822699842228,18.8921071707144,-4.84432961538461,"AF348078","SUCNR1","succinate receptor 1","56670"
"238177_at","238177_at",5.52457360367069e-10,1.74805895461368e-12,-16.2520986794919,18.8599777404316,-2.75850984615385,"AA873542","SLC6A19","solute carrier family 6 member 19","340024"
"1554837_a_at","1554837_a_at",5.79228854321246e-10,1.84336206039134e-12,-16.2029348968957,18.8074981717101,-1.91658295384615,"BC041158","CYP4A22///CYP4A11","cytochrome P450 family 4 subfamily A member 22///cytochrome P450 family 4 subfamily A member 11","284541///1579"
"211303_x_at","211303_x_at",5.84637000983148e-10,1.87126612111661e-12,-16.189044170892,18.792642443018,-2.15215927692308,"AF261715","FOLH1B","folate hydrolase 1B","219595"
"217583_at","217583_at",7.0769383510629e-10,2.31691260144537e-12,-15.9926609210636,18.5812777820764,-2.48423516923077,"BG433489","LOC101929036///PAH","uncharacterized LOC101929036///phenylalanine hydroxylase","101929036///5053"
"232378_at","232378_at",7.10705447643096e-10,2.33977102104723e-12,-15.9836856799121,18.5715576987711,-2.24994355384615,"AI767388","SLC5A9","solute carrier family 5 member 9","200010"
"206964_at","206964_at",7.42137551280241e-10,2.47039843315965e-12,-15.9340994867491,18.5177608950956,-2.71155984615385,"NM_016347","NAT8B","N-acetyltransferase 8B (putative, gene/pseudogene)","51471"
"211184_s_at","211184_s_at",7.96190912123429e-10,2.69401588921508e-12,-15.8552836633956,18.4319180796239,-3.91193278461538,"AB006955","USH1C","USH1 protein network component harmonin","10083"
"236374_at","236374_at",8.27372646557702e-10,2.81465591695899e-12,-15.8155679662655,18.3885050943553,-3.45542161538461,"","CTXN3","cortexin 3","613212"
"204213_at","204213_at",8.91247105808562e-10,3.04825256124739e-12,-15.7435072203968,18.3094668091238,-1.98888141538461,"NM_002644","PIGR","polymeric immunoglobulin receptor","5284"
"206226_at","206226_at",9.22407415632961e-10,3.17169810953812e-12,-15.70773281398,18.2700989220883,-4.07869507692307,"NM_000412","HRG","histidine rich glycoprotein","3273"
"206878_at","206878_at",9.92303849290221e-10,3.4664844117866e-12,-15.6278993356006,18.1819346521612,-2.76263103076923,"NM_001917","DAO","D-amino acid oxidase","1610"
"229596_at","229596_at",1.05494013276485e-09,3.7045908640302e-12,-15.5684544603493,18.1160054575123,-3.11381932307692,"AW271617","AMDHD1","amidohydrolase domain containing 1","144193"
"211416_x_at","211416_x_at",1.14124675206296e-09,4.02854363325378e-12,-15.4937183294486,18.0327742034982,-2.93410286153846,"L20492","GGTLC1","gamma-glutamyltransferase light chain 1","92086"
"220148_at","220148_at",1.33913900236619e-09,4.75585551549669e-12,-15.3466672298831,17.8678831458403,-6.51229875384615,"NM_022568","ALDH8A1","aldehyde dehydrogenase 8 family member A1","64577"
"220310_at","220310_at",1.36512668399545e-09,4.8937326028918e-12,-15.3214681185303,17.8394760321866,-2.07629561538461,"NM_024803","TUBAL3","tubulin alpha like 3","79861"
"224156_x_at","224156_x_at",1.37363350368989e-09,4.94935162737831e-12,-15.311513129356,17.8282414748077,-5.11093455384615,"AF208111","IL17RB","interleukin 17 receptor B","55540"
"238124_at","238124_at",1.3950735959603e-09,5.05211837220191e-12,-15.2934244843146,17.8078100316558,-2.70898623076923,"","MYOM3","myomesin 3","127294"
"226274_at","226274_at",1.40585114499723e-09,5.11686104900683e-12,-15.2822258833967,17.7951495127464,-2.87751756923077,"AK025562","CLCN5","chloride voltage-gated channel 5","1184"
"205244_s_at","205244_s_at",1.48173051877157e-09,5.47434046258541e-12,-15.2229532622499,17.7279922643168,-3.69818712307692,"NM_022829","SLC13A3","solute carrier family 13 member 3","64849"
"205666_at","205666_at",1.51606053351768e-09,5.62890330688777e-12,-15.1985727330791,17.7002966167511,-5.40983669230769,"NM_002021","FMO1","flavin containing monooxygenase 1","2326"
"208450_at","208450_at",1.55213902194161e-09,5.79124573344469e-12,-15.173710176266,17.6720100597723,-4.17454910769231,"NM_006498","LGALS2","galectin 2","3957"
"216733_s_at","216733_s_at",1.56374783856029e-09,5.89176140362908e-12,-15.1586802552725,17.6548889931623,-4.11995593846154,"X86401","GATM","glycine amidinotransferase","2628"
"202740_at","202740_at",1.60666984262629e-09,6.08286524780324e-12,-15.1308328632646,17.6231246873516,-3.42138413846154,"NM_000666","ABHD14A-ACY1///ACY1","ABHD14A-ACY1 readthrough///aminoacylase 1","100526760///95"
"219954_s_at","219954_s_at",1.65477625894828e-09,6.29526221968436e-12,-15.100940085755,17.5889657990639,-5.4162831076923,"NM_020973","GBA3","glucosylceramidase beta 3 (gene/pseudogene)","57733"
"231008_at","231008_at",1.65550588665595e-09,6.32831696956733e-12,-15.0963832989603,17.583753091482,-4.34126076923077,"AI733001","UNC5CL","unc-5 family C-terminal like","222643"
"232654_s_at","232654_s_at",1.84445103054263e-09,7.15178085916851e-12,-14.9902788812698,17.4619545031721,-2.41748504615385,"BE873420","UGT1A6","UDP glucuronosyltransferase family 1 member A6","54578"
"205137_x_at","205137_x_at",1.99116656251324e-09,7.79350058304222e-12,-14.9161273461049,17.3763527949766,-3.54051283076923,"NM_005709","USH1C","USH1 protein network component harmonin","10083"
"219281_at","219281_at",2.04143915586668e-09,8.02760710583149e-12,-14.8906599598667,17.346860699969,-2.36742315384615,"NM_012331","MSRA","methionine sulfoxide reductase A","4482"
"209424_s_at","209424_s_at",2.06066775019471e-09,8.14090963039884e-12,-14.8786127534731,17.3328931542547,-3.07644890769231,"","C1QTNF3-AMACR///AMACR","C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase","100534612///23600"
"210403_s_at","210403_s_at",2.06606180230886e-09,8.20000751899449e-12,-14.8723986259144,17.3256843451875,-4.02164530769231,"U12543","KCNJ1","potassium voltage-gated channel subfamily J member 1","3758"
"214788_x_at","214788_x_at",2.11501868375006e-09,8.43299630649313e-12,-14.848349525897,17.2977591578297,-1.42652756923077,"","DDN","dendrin","23109"
"231982_at","231982_at",2.18556940312667e-09,8.75426976286675e-12,-14.8163070553045,17.2604864518562,-5.73197684615384,"AF161441","SMIM24","small integral membrane protein 24","284422"
"223820_at","223820_at",2.22139687213064e-09,8.93840533824859e-12,-14.7984937071765,17.2397328588396,-3.99378216923077,"AY007436","RBP5","retinol binding protein 5","83758"
"205626_s_at","205626_s_at",2.35911506706938e-09,9.62199652412386e-12,-14.7355746056086,17.1662412591293,-7.80377064615384,"NM_004929","CALB1","calbindin 1","793"
"203908_at","203908_at",2.46986815363211e-09,1.01188928470707e-11,-14.6927154110367,17.1160125817521,-3.55980841538462,"NM_003759","SLC4A4","solute carrier family 4 member 4","8671"
"1554668_a_at","1554668_a_at",2.47210015347315e-09,1.0177982615256e-11,-14.6877661738888,17.1102035564417,-2.59019709230769,"BC015993","FAM151A","family with sequence similarity 151 member A","338094"
"222071_s_at","222071_s_at",2.47210015347315e-09,1.02184661122073e-11,-14.6843927295456,17.1062430286772,-4.75561903076923,"BE552428","SLCO4C1","solute carrier organic anion transporter family member 4C1","353189"
"205311_at","205311_at",2.48439440334911e-09,1.03147239059945e-11,-14.6764276543929,17.0968884242771,-6.22695729230769,"NM_000790","DDC","dopa decarboxylase","1644"
"219525_at","219525_at",2.62919852200844e-09,1.10579625727427e-11,-14.6174333443853,17.027455077325,-5.27923978461538,"NM_018242","SLC47A1","solute carrier family 47 member 1","55244"
"211465_x_at","211465_x_at",2.62919852200844e-09,1.10601858264644e-11,-14.6172631825335,17.0272544290787,-2.08433567692308,"U27335","FUT6","fucosyltransferase 6","2528"
"239464_at","239464_at",2.77586148730451e-09,1.18169249938151e-11,-14.5613365664594,16.9611902398679,-3.02536183076923,"BF448114","KCNJ15","potassium voltage-gated channel subfamily J member 15","3772"
"206054_at","206054_at",2.77586148730451e-09,1.18294600190572e-11,-14.5604421099043,16.9601317388864,-6.34519429230769,"NM_000893","KNG1","kininogen 1","3827"
"210390_s_at","210390_s_at",2.80334309452382e-09,1.19978469889085e-11,-14.5485220689744,16.9460197939968,-2.16227196923077,"AF031587","CCL15-CCL14///CCL15","CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 15","348249///6359"
"233030_at","233030_at",2.84335072684566e-09,1.22567265136061e-11,-14.5305341944733,16.9247039531049,-1.81757736923077,"","PNPLA3","patatin like phospholipase domain containing 3","80339"
"231480_at","231480_at",2.9251841011711e-09,1.28403142986934e-11,-14.4914051594523,16.8782511294283,-2.48145944615384,"","SLC6A19","solute carrier family 6 member 19","340024"
"202003_s_at","202003_s_at",2.99834929241689e-09,1.32163178687237e-11,-14.4671703820216,16.8494221373358,-1.74910833846154,"NM_006111","ACAA2","acetyl-CoA acyltransferase 2","10449"
"242967_at","242967_at",3.02638199477165e-09,1.33952344350204e-11,-14.4558913431299,16.8359897030724,-3.1146208,"AI264125","","",""
"215977_x_at","215977_x_at",3.03226903146131e-09,1.34767512509392e-11,-14.450804756106,16.8299288180974,-2.1917858,"X68285","GK","glycerol kinase","2710"
"1555175_a_at","1555175_a_at",3.04467987446817e-09,1.35875974278964e-11,-14.4439395802565,16.8217455456921,-1.33239638461538,"BC009738","PBLD","phenazine biosynthesis like protein domain containing","64081"
"228323_at","228323_at",3.10700891596956e-09,1.39794091143761e-11,-14.420135365521,16.7933431604097,-2.05238386153846,"BF248364","KNL1","kinetochore scaffold 1","57082"
"203157_s_at","203157_s_at",3.13004463896739e-09,1.41403022556003e-11,-14.4105624456746,16.7819088836003,-2.50920427692308,"AB020645","GLS","glutaminase","2744"
"236548_at","236548_at",3.13253878019152e-09,1.42088636028806e-11,-14.4065178054828,16.7770756999997,-4.025335,"AL044570","GIPC2","GIPC PDZ domain containing family member 2","54810"
"202752_x_at","202752_x_at",3.15322429801327e-09,1.44180351989633e-11,-14.3943034812306,16.7624724764833,-2.32262644615385,"NM_012244","SLC7A8","solute carrier family 7 member 8","23428"
"219732_at","219732_at",3.21311895649031e-09,1.48094371657167e-11,-14.3719393927803,16.7357047734143,-3.82528955384615,"NM_017753","PLPPR1","phospholipid phosphatase related 1","54886"
"219803_at","219803_at",3.2673466783934e-09,1.51191350641706e-11,-14.3546787529195,16.7150191871986,-2.90584233846154,"NM_014495","ANGPTL3","angiopoietin like 3","27329"
"221605_s_at","221605_s_at",3.3287052093086e-09,1.54639437250002e-11,-14.3358922802555,16.6924789842465,-4.59306663076923,"AF136970","PIPOX","pipecolic acid and sarcosine oxidase","51268"
"208813_at","208813_at",3.34517625928663e-09,1.56488055569811e-11,-14.3260004137527,16.6805997047522,-2.05927498461538,"BC000498","GOT1","glutamic-oxaloacetic transaminase 1","2805"
"210735_s_at","210735_s_at",3.34517625928663e-09,1.56628280270211e-11,-14.3252550857703,16.6797043246748,-3.0163234,"BC000278","CA12","carbonic anhydrase 12","771"
"239132_at","239132_at",3.3847970011101e-09,1.59102483637e-11,-14.3122180120961,16.6640356543043,-1.66415669230769,"BE299830","NOS1","nitric oxide synthase 1","4842"
"227055_at","227055_at",3.39906231648334e-09,1.60394710133096e-11,-14.3054932878968,16.6559483856426,-4.04991932307692,"AI827972","METTL7B","methyltransferase like 7B","196410"
"209426_s_at","209426_s_at",3.47234512122424e-09,1.65758038708647e-11,-14.2781772194067,16.6230616894304,-3.14943150769231,"AF047020","C1QTNF3-AMACR///AMACR","C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase","100534612///23600"
"219013_at","219013_at",3.52050920743585e-09,1.68701127087004e-11,-14.2635789500772,16.6054626853577,-1.63254198461538,"NM_022087","GALNT11","polypeptide N-acetylgalactosaminyltransferase 11","63917"
"239065_at","239065_at",3.63329558869875e-09,1.74770322785143e-11,-14.2343000894763,16.5701156070618,-2.12091758461538,"AA088446","DNAJC22","DnaJ heat shock protein family (Hsp40) member C22","79962"
"206469_x_at","206469_x_at",3.97531006901691e-09,1.91949128161036e-11,-14.1568758006155,16.4763229740388,-1.85071161538461,"NM_012067","AKR7A3","aldo-keto reductase family 7 member A3","22977"
"232494_at","232494_at",4.09545915814049e-09,1.98499620833513e-11,-14.129250833009,16.4427442822854,-4.91671664615385,"AA928708","CYP8B1","cytochrome P450 family 8 subfamily B member 1","1582"
"223509_at","223509_at",4.20969583467557e-09,2.04991158351221e-11,-14.1028020007096,16.4105390262636,-5.95142506153846,"AF177340","CLDN2","claudin 2","9075"
"219255_x_at","219255_x_at",4.20969583467557e-09,2.05576367235186e-11,-14.1004609499714,16.4076858079772,-5.12256326153846,"NM_018725","IL17RB","interleukin 17 receptor B","55540"
"222477_s_at","222477_s_at",4.23216066389154e-09,2.07447472871135e-11,-14.0930224680319,16.3986170926538,-1.66609683076923,"BC005176","TM7SF3","transmembrane 7 superfamily member 3","51768"
"205208_at","205208_at",4.35062243567252e-09,2.1404982811082e-11,-14.0673261801168,16.3672555651092,-2.67534312307692,"NM_012190","ALDH1L1","aldehyde dehydrogenase 1 family member L1","10840"
"210399_x_at","210399_x_at",4.38864845524917e-09,2.17526059693191e-11,-14.0541287381904,16.3511282148503,-2.46289793846154,"U27336","FUT6","fucosyltransferase 6","2528"
"213664_at","213664_at",4.4158120468315e-09,2.1968008719491e-11,-14.0460615404353,16.3412632647731,-4.23659233846154,"AW235061","SLC1A1","solute carrier family 1 member 1","6505"
"242601_at","242601_at",4.42060402244907e-09,2.20727004687443e-11,-14.0421705633381,16.3365033517686,-2.51677532307692,"AA600175","HEPACAM2","HEPACAM family member 2","253012"
"211806_s_at","211806_s_at",4.52780122237396e-09,2.26907642419838e-11,-14.0195868877891,16.3088525685774,-4.2947328,"D87291","KCNJ15","potassium voltage-gated channel subfamily J member 15","3772"
"222901_s_at","222901_s_at",4.60128337138003e-09,2.33114859418796e-11,-13.9975462401891,16.2818275961881,-2.12354096923077,"AF153815","KCNJ16","potassium voltage-gated channel subfamily J member 16","3773"
"218272_at","218272_at",4.64973339288491e-09,2.36419914626796e-11,-13.9860603622572,16.2677289545343,-1.98901681538461,"NM_017931","TTC38","tetratricopeptide repeat domain 38","55020"
"1558549_s_at","1558549_s_at",4.67455397995975e-09,2.3926332062034e-11,-13.9763127742935,16.2557557765293,-2.25961189230769,"BG120535","VNN1","vanin 1","8876"
"214999_s_at","214999_s_at",5.0271148716217e-09,2.59286034530831e-11,-13.9109328403489,16.1752519093618,-1.69595421538462,"","RAB11FIP3","RAB11 family interacting protein 3","9727"
"236741_at","236741_at",5.24619001386606e-09,2.72504428703788e-11,-13.8706100966965,16.1254306133997,-2.23696606153846,"AW299463","WDR72","WD repeat domain 72","256764"
"209109_s_at","209109_s_at",5.2911520201574e-09,2.75807649884748e-11,-13.8608537850698,16.113356403998,-1.66266116923077,"U84895","TSPAN6","tetraspanin 6","7105"
"207095_at","207095_at",5.56056843249454e-09,2.92902370106708e-11,-13.8122453783849,16.0530850554266,-3.03485536923077,"NM_000452","SLC10A2","solute carrier family 10 member 2","6555"
"223268_at","223268_at",6.51828901780947e-09,3.48118956232349e-11,-13.6734318197082,15.8799073003176,-2.06273683076923,"","C11orf54","chromosome 11 open reading frame 54","28970"
"230554_at","230554_at",6.65349328187562e-09,3.56556658726942e-11,-13.6542741910512,15.8558831941486,-7.66175126153846,"AV696234","ACSM2A","acyl-CoA synthetase medium-chain family member 2A","123876"
"203159_at","203159_at",6.83751374215138e-09,3.72671073646294e-11,-13.6189728265316,15.8115352717533,-2.3421628,"NM_014905","GLS","glutaminase","2744"
"1554199_at","1554199_at",6.86076366796676e-09,3.75193111426074e-11,-13.6135930498423,15.8047678042514,-2.71636443076923,"BC035960","PTPRO","protein tyrosine phosphatase, receptor type O","5800"
