,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,Regulation
28477,FKBP3,2147.927165,0.107611324,0.078064654,0.11280904,0.335846444,Not Significant
28478,FANCM,608.5117611,-0.042019274,0.090228171,0.585493584,0.814005763,Not Significant
28479,MIS18BP1,1246.839135,-0.068421821,0.08263342,0.348262301,0.640767986,Not Significant
28480,LOC107984674,1.260132764,-0.009737193,0.175393654,0.542981601,NA,Not Significant
28481,LOC105370475,1.719330501,-0.001252942,0.174366373,0.95470157,NA,Not Significant
28482,LOC105370476,0,NA,NA,NA,NA,Not Significant
28483,LOC107984644,0,NA,NA,NA,NA,Not Significant
28484,LINC02303,0.248770308,-0.003205957,0.175769116,0.85793673,NA,Not Significant
28485,LOC105370478,0,NA,NA,NA,NA,Not Significant
28486,LINC00871,0,NA,NA,NA,NA,Not Significant
28487,LOC124903309,0,NA,NA,NA,NA,Not Significant
28488,LOC105370480,0,NA,NA,NA,NA,Not Significant
28489,LOC105370481,0,NA,NA,NA,NA,Not Significant
28490,RPL10L,0,NA,NA,NA,NA,Not Significant
28491,MDGA2,119.8073266,-0.024372861,0.146038401,0.7650449,0.904596587,Not Significant
28492,MIR548Y,0,NA,NA,NA,NA,Not Significant
28493,LINC00648,0.802989848,0.001091882,0.175193278,0.941201514,NA,Not Significant
28494,LOC101927483,0,NA,NA,NA,NA,Not Significant
28495,LOC105370482,0,NA,NA,NA,NA,Not Significant
28496,LOC124903311,0,NA,NA,NA,NA,Not Significant
28497,LOC105378178,0,NA,NA,NA,NA,Not Significant
28498,LOC107984701,1.686974156,0.003071621,0.174860478,0.880927895,NA,Not Significant
28499,RPS29,3576.634964,-0.148390043,0.092786958,0.062893784,0.233484451,Not Significant
28500,RN7SL1,154.5453758,0.08601875,0.162667975,0.329161811,0.624425598,Not Significant
28501,LRR1,857.7577766,-0.187596673,0.094177984,0.020491367,0.108928203,Not Significant
28502,RPL36AL,2550.918914,-0.473117288,0.130477147,2.92E-05,0.000597295,Down
28503,MGAT2,2714.094388,0.012082757,0.098470386,0.855524825,0.942351208,Not Significant
28504,DNAAF2,373.8879037,-0.114143619,0.105749426,0.184439851,0.451112618,Not Significant
28505,POLE2,399.6347977,-0.035989522,0.109720654,0.676940269,0.862759972,Not Significant
28506,KLHDC1,23.01396811,0.08282455,0.182929719,0.248148635,0.533618278,Not Significant
28507,KLHDC2,459.6615404,0.049894001,0.103024593,0.56226259,0.800507186,Not Significant
28508,NEMF,1608.752128,0.165746594,0.117922582,0.073947509,0.258217838,Not Significant
28509,RN7SL3,6.819636296,-0.001282704,0.173435494,0.959392483,NA,Not Significant
28510,LOC105378179,22.88527375,0.981086356,0.459135403,0.00119515,0.012961294,Up
28511,RN7SL2,0,NA,NA,NA,NA,Not Significant
28512,ARF6,7216.199741,-0.013265818,0.093180239,0.82624433,0.931562976,Not Significant
28513,LOC100506446,0.26726307,-0.000539903,0.175770343,1,NA,Not Significant
28514,MIR6076,0.100549953,-0.00041103,0.175773398,1,NA,Not Significant
28515,LOC105370485,6.928788665,0.022297243,0.1741563,0.520695075,NA,Not Significant
28516,LINC01588,43.46896095,0.0017037,0.161175767,0.97832033,0.991255481,Not Significant
28517,LINC01599,10.36577403,0.035443553,0.174978825,0.42235478,NA,Not Significant
28518,VCPKMT,298.1775058,-0.08401694,0.128556724,0.354210237,0.645219429,Not Significant
28519,SOS 2,1001.350213,0.217385587,0.09434229,0.007885038,0.054647046,Not Significant
28520,LOC124907393,0,NA,NA,NA,NA,Not Significant
28521,L2HGDH,552.5106995,0.039981341,0.101859047,0.626824472,0.835542408,Not Significant
28522,MIR4504,0,NA,NA,NA,NA,Not Significant
28523,DMAC2L,261.8326334,0.036589484,0.10588284,0.667061855,0.859039249,Not Significant
28524,CDKL1,168.9701031,0.230919759,0.180240442,0.045111315,0.189090727,Not Significant
28525,MAP4K5,2495.082325,-0.027463705,0.086567142,0.708013541,0.878221721,Not Significant
28526,LOC124903312,3.427171419,0.009419919,0.173626195,0.753386723,NA,Not Significant
28527,ATL1,196.5115594,0.184225275,0.159612679,0.082507989,0.276304452,Not Significant
28528,SAV1,876.8447768,-0.065369551,0.122272658,0.463326247,0.733008825,Not Significant
28529,NIN,2862.767265,0.048895989,0.145623398,0.680997861,0.865565648,Not Significant
28530,LOC124903313,1.165451927,0.014797311,0.176183036,0.316968435,NA,Not Significant
28531,LOC105370489,0.311191306,-0.004347504,0.175825535,0.525517527,NA,Not Significant
28532,LOC124903423,0,NA,NA,NA,NA,Not Significant
28533,ABHD12B,1.778889762,-0.01788038,0.175879365,0.386847582,NA,Not Significant
28534,PYGL,8489.112309,-0.116565441,0.091969139,0.1353491,0.375583732,Not Significant
28535,LOC124903314,16.13190438,0.055905333,0.175306516,0.362263456,NA,Not Significant
28536,LOC400212,0.433318293,0.008743856,0.176021942,0.35267735,NA,Not Significant
28537,TRIM9,36.47221688,-0.018104498,0.156301099,0.802253118,0.922389948,Not Significant
28538,TMX1,2359.99787,0.002535381,0.168962285,0.963717258,0.98573947,Not Significant
28539,LOC124900346,0.46257972,-0.004691451,0.175777046,0.816246829,NA,Not Significant
28540,LINC00519,1.678585589,-0.034174062,0.179877957,0.072398415,NA,Not Significant
28541,LINC00640,6.275268685,0.011612999,0.173201043,0.719169601,NA,Not Significant
28542,LOC124900595,0,NA,NA,NA,NA,Not Significant
28543,LOC105370495,0,NA,NA,NA,NA,Not Significant
28544,LINC02310,0.920904817,-0.009224127,0.175503299,0.654295067,NA,Not Significant
28545,FRMD6,8218.384415,0.154733246,0.142103617,0.12352845,0.354324972,Not Significant
28546,FRMD6-AS2,0.111624923,0.001801202,0.175771419,0.809148238,NA,Not Significant
28547,FRMD6-AS1,72.76936865,0.006188729,0.152295738,0.934835528,0.975073347,Not Significant
28548,LOC101927598,0.688810531,-0.01546094,0.176516747,0.237999297,NA,Not Significant
28549,GNG2,147.7409786,0.081236323,0.162178271,0.352890078,0.64423671,Not Significant
28550,LOC102723604,0,NA,NA,NA,NA,Not Significant
28551,LOC105370497,0.216858702,0.001770666,0.175755209,0.804165583,NA,Not Significant
28552,RTRAF,3214.145871,-0.197963648,0.076145631,0.003466642,0.029404739,Down
28553,NID2,1425.611296,-0.015812345,0.135713014,0.829931909,0.931972296,Not Significant
28554,LOC105378180,16.74277255,-0.016789049,0.171803048,0.696414527,NA,Not Significant
28555,LINC02319,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
28556,PTGDR,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
28557,PTGER2,145.0681523,-0.673966254,0.24881989,0.000384095,0.005131615,Down
28558,TXNDC16,413.6504652,-0.092334829,0.142838353,0.321036479,0.616500576,Not Significant
28559,GPR137C,333.3824728,-0.050411472,0.128584301,0.572764917,0.806164619,Not Significant
28560,ERO1A,2998.421079,0.801726938,0.118580156,9.73E-13,1.04E-10,Up
28561,PSMC6,2234.260913,-0.034037683,0.071061251,0.590688943,0.817287408,Not Significant
28562,STYX,1274.619396,0.163249606,0.103890321,0.058007969,0.222334882,Not Significant
28563,GNPNAT1,2248.787646,-0.098963563,0.086430684,0.188143749,0.455688504,Not Significant
28564,LOC105370500,1.468683979,-0.023448809,0.177356965,0.179930631,NA,Not Significant
28565,FERMT2,5851.915091,0.415051908,0.140777707,0.000419576,0.005542431,Up
28566,DDHD1,781.1518126,0.839495818,0.150428968,1.77E-09,1.08E-07,Up
28567,DDHD1-DT,2.036781159,-0.016822663,0.175896329,0.384446998,NA,Not Significant
28568,LOC105370502,0.166387534,0.003937773,0.175790893,0.796841241,NA,Not Significant
28569,LOC124907394,8.430044212,0.064123238,0.18607815,0.172718762,NA,Not Significant
28570,LOC105370504,2.384738075,-0.034747179,0.179432593,0.119469999,NA,Not Significant
28571,LOC124903316,0.247742936,-0.003578554,0.175784177,0.841156601,NA,Not Significant
28572,LINC02331,1.95057252,0.001337069,0.174842648,0.940917688,NA,Not Significant
28573,LOC124907395,0.165898292,0.001259575,0.17572289,0.879109914,NA,Not Significant
28574,LOC107984676,0.380391859,-0.004692278,0.175840059,0.589297265,NA,Not Significant
28575,MIR5580,0,NA,NA,NA,NA,Not Significant
28576,BMP4,149.0776542,-0.074128692,0.167815376,0.347182636,0.639786542,Not Significant
28577,LOC124903317,1.342091312,-0.000881423,0.175092878,0.963748026,NA,Not Significant
28578,LOC105370507,0,NA,NA,NA,NA,Not Significant
28579,LOC105370505,0,NA,NA,NA,NA,Not Significant
28580,CDKN3,987.070555,-0.041440501,0.115866475,0.63952845,0.843040236,Not Significant
28581,CNIH1,3168.533976,-0.009011654,0.06977985,0.824295167,0.930559725,Not Significant
28582,GMFB,3834.882686,0.073385683,0.127147125,0.411022589,0.696602254,Not Significant
28583,CGRRF1,293.4640092,-0.060048502,0.113453544,0.497910074,0.759098176,Not Significant
28584,SAMD4A,2392.127003,0.132645069,0.113510414,0.140776677,0.385244585,Not Significant
28585,LOC112268133,12.66402401,-0.00588471,0.170377472,0.892574721,NA,Not Significant
28586,SAMD4A-AS1,0.102271831,-0.000395892,0.175773299,1,NA,Not Significant
28587,GCH1,353.2277705,-0.284997813,0.176828334,0.018668066,0.101697548,Not Significant
28588,MIR4308,0.086741017,-0.002742727,0.175768005,0.857939698,NA,Not Significant
28589,WDHD1,1685.480049,-0.04954441,0.072716263,0.434877746,0.714468739,Not Significant
28590,SOCS4,1334.2692,-0.349503469,0.113284226,0.000368133,0.004941845,Down
28591,MAPK1IP1L,3410.926229,-0.322257786,0.118237643,0.001137142,0.012457151,Down
28592,LOC124903318,21.93636682,0.012687961,0.164471394,0.833474485,0.933046617,Not Significant
28593,LOC124903319,0.086741017,-0.002742727,0.175768005,0.857939698,NA,Not Significant
28594,LGALS3,2215.767146,0.032034414,0.087876106,0.686230293,0.867574838,Not Significant
28595,DLGAP5,2469.387121,-0.023899892,0.082452919,0.742445284,0.894723688,Not Significant
28596,LOC105370508,2.684085778,-0.034846296,0.178935014,0.186798064,NA,Not Significant
28597,LOC107984708,1.253836318,-0.002637765,0.174737711,0.883103214,NA,Not Significant
28598,FBXO34-AS1,1.190656487,-0.004871453,0.174937892,0.794168106,NA,Not Significant
28599,FBXO34,964.769014,-0.143926603,0.091259014,0.068797008,0.247317949,Not Significant
28600,ATG14,622.0323397,0.290192374,0.134796653,0.006494203,0.047384791,Up
28601,TBPL2,0,NA,NA,NA,NA,Not Significant
28602,KTN1-AS1,45.17871196,-0.140021241,0.194645906,0.148244079,0.397552094,Not Significant
28603,KTN1,10291.94065,0.080724515,0.080369725,0.258680104,0.547387663,Not Significant
28604,RPL13AP3,1.798931588,-0.017259332,0.176182516,0.303205514,NA,Not Significant
28605,LINC00520,25.17104778,0.007797632,0.170228973,0.864507536,0.946828756,Not Significant
28606,LOC105370511,0,NA,NA,NA,NA,Not Significant
28607,LOC102723670,1.169626922,0.011527807,0.175826758,0.374019026,NA,Not Significant
28608,LOC105370512,0,NA,NA,NA,NA,Not Significant
28609,LOC105370513,0,NA,NA,NA,NA,Not Significant
28610,PELI2,62.31254849,0.065889445,0.158034868,0.465161961,0.734507512,Not Significant
28611,LOC124907396,0.607577935,-0.001211656,0.175751324,0.76967053,NA,Not Significant
28612,LINC02284,0,NA,NA,NA,NA,Not Significant
28613,LOC101927690,0,NA,NA,NA,NA,Not Significant
28614,TMEM260,369.8456577,0.139659565,0.109537493,0.113870368,0.337718512,Not Significant
28615,OTX2,0,NA,NA,NA,NA,Not Significant
28616,OTX2-AS1,0,NA,NA,NA,NA,Not Significant
28617,EXOC5,3012.196646,0.466048512,0.140065871,9.27E-05,0.00159216,Up
28618,AP5M1,1377.804262,0.160395426,0.078922558,0.023043475,0.118332498,Not Significant
28619,NAA30,1579.827987,0.152177033,0.104389114,0.080179302,0.271334641,Not Significant
28620,CCDC198,130.4489721,-0.171369766,0.19775065,0.105632058,0.322751863,Not Significant
28621,LOC105370519,0.993178563,0.007440754,0.175817094,0.664355573,NA,Not Significant
28622,SLC35F4,0.653908276,-0.008833572,0.175923343,0.565274932,NA,Not Significant
28623,ARMH4,120.8991313,0.296469609,0.199387324,0.021011463,0.11053856,Not Significant
28624,ACTR10,2105.486852,0.029623216,0.074861432,0.662472082,0.85651472,Not Significant
28625,TRK-CTT1-1,0,NA,NA,NA,NA,Not Significant
28626,PSMA3,2737.315968,-0.168761281,0.079977422,0.018043496,0.099256885,Not Significant
28627,PSMA3-AS1,433.6584618,0.019033473,0.127874636,0.831048783,0.932045216,Not Significant
28628,LINC00216,0,NA,NA,NA,NA,Not Significant
28629,ARID4A,455.9538555,0.061495398,0.114706809,0.487726317,0.752249716,Not Significant
28630,TOMM20L-DT,0.422084485,0.004922296,0.175788896,0.607462798,NA,Not Significant
28631,TOMM20L,1.107534517,-0.007438052,0.175460302,0.601827879,NA,Not Significant
28632,TIMM9,657.1789308,0.000259822,0.080958841,0.998961877,0.999431413,Not Significant
28633,KIAA0586,762.7174339,-0.166971195,0.085665437,0.027174298,0.132634423,Not Significant
28634,DACT1,191.3254601,-0.172035347,0.153790727,0.1006928,0.312414417,Not Significant
28635,LOC102723725,0,NA,NA,NA,NA,Not Significant
28636,LINC01500,0.100522159,-0.001573668,0.175778456,0.871612683,NA,Not Significant
28637,LOC107984692,0,NA,NA,NA,NA,Not Significant
28638,LOC107984642,0,NA,NA,NA,NA,Not Significant
28639,DAAM1,693.3460661,0.345437385,0.132121467,0.001443574,0.014971151,Up
28640,GPR135,211.6922689,-0.041886936,0.135985878,0.634629682,0.839675684,Not Significant
28641,L3HYPDH,770.9349242,-0.223688769,0.129708773,0.025836487,0.128368289,Not Significant
28642,JKAMP,1503.711464,-0.033646297,0.135276203,0.709701305,0.878638872,Not Significant
28643,CCDC175,0.154745507,-0.000486995,0.175773699,1,NA,Not Significant
28644,RTN1,5.153342525,0.014896613,0.173276649,0.662782756,NA,Not Significant
28645,MIR5586,0,NA,NA,NA,NA,Not Significant
28646,LRRC9,0,NA,NA,NA,NA,Not Significant
28647,PCNX4-DT,2.633938402,0.010284913,0.174174386,0.699795799,NA,Not Significant
28648,PCNX4,2298.916976,-0.168931216,0.087694306,0.027363105,0.133167741,Not Significant
28649,DHRS7,970.9102496,0.051256838,0.094790133,0.511088824,0.768519677,Not Significant
28650,LOC101927702,0.31815318,0.000330236,0.175676066,0.966457193,NA,Not Significant
28651,PPM1A,1192.140899,-0.001237716,0.071781833,0.974227222,0.990009042,Not Significant
28652,LINC02322,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
28653,C14orf39,0.464055904,0.00453219,0.175802941,0.645357146,NA,Not Significant
28654,SIX6,0.157648632,0.002437498,0.175762755,0.796841241,NA,Not Significant
28655,SALRNA1,0,NA,NA,NA,NA,Not Significant
28656,SIX1,174.5305746,-0.231389722,0.19722824,0.050195171,0.202623695,Not Significant
28657,MIR9718,0.532774101,0.004847739,0.175691787,0.854180712,NA,Not Significant
28658,SIX4,377.9811841,-0.037948279,0.103095056,0.649830441,0.848575513,Not Significant
28659,MNAT1,794.9753995,0.166861891,0.090602853,0.03368394,0.154361845,Not Significant
28660,TRMT5,608.412806,-0.046379766,0.099453917,0.576491173,0.808318379,Not Significant
28661,SLC38A6,234.8412136,0.22940684,0.175391193,0.046666144,0.193707221,Not Significant
28662,LOC101927756,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
28663,PRKCH,146.8745024,0.02415061,0.134499505,0.771201542,0.907638276,Not Significant
28664,TMEM30B,21.91743051,-0.031455936,0.166886558,0.606297633,0.825346527,Not Significant
28665,PRKCH-AS1,1.619099659,-0.006038145,0.17491589,0.743327669,NA,Not Significant
28666,LOC105370525,0.69299203,-0.003193243,0.175442735,0.77357757,NA,Not Significant
28667,LINC01303,18.39081025,-0.040359671,0.168663454,0.518769666,NA,Not Significant
28668,LINC03033,106.6901717,-0.211770163,0.325996338,0.035897706,0.161401874,Not Significant
28669,HIF1A-AS1,21.04340045,0.027150757,0.168853582,0.621719863,NA,Not Significant
28670,HIF1A,14325.78568,-0.106061783,0.071824078,0.105411029,0.322550589,Not Significant
28671,HIF1A-AS3,66.113877,0.071205235,0.17523417,0.327098644,0.622359747,Not Significant
28672,HIF1A-AS2,7.980636676,-0.004580413,0.169634831,0.916208557,NA,Not Significant
28673,SNAPC1,3729.174563,0.136235545,0.154911738,0.173148656,0.435193912,Not Significant
28674,SYT16,131.2892712,0.179461722,0.235080465,0.084096508,0.279705294,Not Significant
28675,LINC00643,1.433071167,-0.018751535,0.176063896,0.354959983,NA,Not Significant
28676,LINC00644,0,NA,NA,NA,NA,Not Significant
28677,LOC105370529,0.103650365,-0.001575491,0.175778513,0.871661506,NA,Not Significant
28678,LOC105370528,1.480241002,-0.00472294,0.175177219,0.772682374,NA,Not Significant
28679,KCNH5,1.518421385,-0.009382802,0.175280062,0.660208687,NA,Not Significant
28680,LOC105370531,0.396865887,-0.002215296,0.175682901,0.974141899,NA,Not Significant
28681,LOC105370530,0.356708352,-0.000559685,0.175769318,1,NA,Not Significant
28682,RHOJ,175.6042319,0.546084862,0.224660952,0.000996339,0.011213895,Up
28683,LOC124907415,0,NA,NA,NA,NA,Not Significant
28684,GPHB5,0,NA,NA,NA,NA,Not Significant
28685,PPP2R5E,2034.930822,-0.035770648,0.079912813,0.627940277,0.836004602,Not Significant
28686,LOC124903414,0,NA,NA,NA,NA,Not Significant
28687,LOC112268140,6.647127475,-0.022850073,0.171846948,0.60023317,NA,Not Significant
28688,WDR89,376.7217438,-0.169790288,0.116914812,0.067072716,0.243400486,Not Significant
28689,LOC105370532,8.914026722,-0.020625699,0.172045885,0.619626179,NA,Not Significant
28690,SGPP1,1557.347382,0.352869527,0.095419455,3.90E-05,0.000769568,Up
28691,SYNE2,1019.387036,-0.024957109,0.171847268,0.611674398,0.828106302,Not Significant
28692,MIR548H1,0,NA,NA,NA,NA,Not Significant
28693,ESR2,27.97987652,-0.028752513,0.161801501,0.671526377,0.860949096,Not Significant
28694,TEX21P,3.514316906,0.036119604,0.178636946,0.230376826,NA,Not Significant
28695,MTHFD1,6117.707682,-0.108805534,0.09454885,0.165263312,0.424096377,Not Significant
28696,ZBTB25,374.5551142,-0.047862089,0.108448112,0.571686362,0.805196093,Not Significant
28697,AKAP5,243.6459741,-0.609196211,0.199277849,0.000150904,0.00241842,Down
28698,ZBTB1,963.9306983,0.069861149,0.079762781,0.32786197,0.623099709,Not Significant
28699,HSPA2-AS1,0.108361985,-0.000369648,0.175773147,1,NA,Not Significant
28700,HSPA2,907.4365137,0.290582068,0.13805623,0.007298911,0.051628683,Not Significant
28701,PPP1R36,18.9533786,0.052898261,0.17439334,0.377809628,NA,Not Significant
28702,PLEKHG3,1266.030438,-0.115276592,0.09669906,0.161597854,0.41900083,Not Significant
28703,SPTB,61.6219324,0.173461231,0.225212577,0.0922017,0.295859794,Not Significant
28704,MIR7855,0,NA,NA,NA,NA,Not Significant
28705,LOC105370534,0,NA,NA,NA,NA,Not Significant
28706,CHURC1-FNTB,0,NA,NA,NA,NA,Not Significant
28707,CHURC1,495.0191328,0.039531778,0.139866888,0.648363689,0.84761898,Not Significant
28708,GPX2,0.165831492,0.001646986,0.175737474,0.968711264,NA,Not Significant
28709,RAB15,966.9809115,-0.092402507,0.132327811,0.32017722,0.615696444,Not Significant
28710,FNTB,37.99373789,-0.053766196,0.163860667,0.473490893,0.741559428,Not Significant
28711,MAX,1708.938606,-0.037624496,0.087730033,0.62032744,0.831381918,Not Significant
28712,MIR4706,0,NA,NA,NA,NA,Not Significant
28713,LOC100506321,1.587953597,0.012623858,0.17553974,0.466571168,NA,Not Significant
28714,LINC02324,0.100549953,-0.00041103,0.175773398,1,NA,Not Significant
28715,MIR4708,0,NA,NA,NA,NA,Not Significant
28716,LOC124907416,0.323705205,0.004333255,0.175764856,0.859025479,NA,Not Significant
28717,FUT8,1889.020967,0.026709196,0.117301023,0.764071424,0.904110444,Not Significant
28718,FUT8-AS1,35.54042411,-0.025976031,0.159925358,0.707692865,0.878201193,Not Significant
28719,MIR625,0,NA,NA,NA,NA,Not Significant
28720,LOC107984641,0,NA,NA,NA,NA,Not Significant
28721,LINC02290,0.115848434,0.003249006,0.175778167,0.796840423,NA,Not Significant
28722,CCDC196,0,NA,NA,NA,NA,Not Significant
28723,GPHN,386.6430078,-0.104049025,0.105324885,0.22371656,0.503691502,Not Significant
28724,LOC124903332,1.35105185,-0.019503569,0.176511431,0.267006395,NA,Not Significant
28725,LOC105370538,0,NA,NA,NA,NA,Not Significant
28726,GARIN2,1.468925421,0.033457618,0.179591164,0.087270393,NA,Not Significant
28727,PALS1,2587.804383,0.153983792,0.105720226,0.076149241,0.263032091,Not Significant
28728,ATP6V1D,3084.80904,0.060426593,0.09139068,0.448241657,0.723227699,Not Significant
28729,EIF2S1,5340.26698,-0.115565828,0.126803405,0.218329966,0.497095112,Not Significant
28730,PLEK2,1215.394808,-0.072837163,0.086547861,0.336742949,0.631224612,Not Significant
28731,MIR5694,0,NA,NA,NA,NA,Not Significant
28732,LOC105370542,0.305806765,-0.001506473,0.175781072,0.900628292,NA,Not Significant
